,sim_T_s_in,obs_T1Ka,error_C,T1Ke_upper_air,T2A2_outer_interface,weather_T_a,weather_G_sol
2026-03-31 16:23:00,30.742300778798892,29.754928,0.9873727787988926,31.475496,29.051771,30.9,166.0
2026-03-31 16:24:00,30.744644052310775,29.747933,0.9967110523107756,31.454986,29.056654,30.9,153.0
2026-03-31 16:25:00,30.74649692507404,29.756979,0.9895179250740398,31.438112,29.060036,30.9,105.0
2026-03-31 16:26:00,30.748353995485502,29.783525,0.9648289954855009,31.439398,29.039413,30.9,98.0
2026-03-31 16:27:00,30.75028130088691,29.730237,1.0200443008869122,31.421959,29.017262,30.8,98.0
2026-03-31 16:28:00,30.752344406782186,29.773378,0.9789664067821846,31.448524,28.998168,30.7,79.0
2026-03-31 16:29:00,30.754595950959754,29.770843,0.9837529509597545,31.41275,28.979607,30.7,70.0
2026-03-31 16:30:00,30.756238825237233,29.780245,0.9759938252372322,31.420533,28.974283,30.6,53.0
2026-03-31 16:31:00,30.758025048016464,29.786154,0.9718710480164638,31.393877,28.937541,30.6,46.0
2026-03-31 16:32:00,30.759764755469178,29.798987,0.9607777554691772,31.421134,28.921175,30.5,46.0
2026-03-31 16:33:00,30.76208843998222,29.78957,0.9725184399822204,31.412877,28.88525,30.5,46.0
2026-03-31 16:34:00,30.763920758992015,29.783105,0.9808157589920157,31.397023,28.860919,30.4,35.0
2026-03-31 16:35:00,30.765514293824538,29.777403,0.988111293824538,31.391329,28.869792,30.3,33.0
2026-03-31 16:36:00,30.766780409768728,29.798961,0.9678194097687296,31.353931,28.877515,30.2,33.0
2026-03-31 16:37:00,30.767697579861533,29.800862,0.9668355798615345,31.35881,28.85792,30.1,38.0
2026-03-31 16:38:00,30.769009714547224,29.815133,0.9538767145472242,31.348986,28.891165,30.1,41.0
2026-03-31 16:39:00,30.76989514260879,29.819576,0.9503191426087874,31.31559,28.873779,29.9,42.0
2026-03-31 16:40:00,30.770126146523012,29.820836,0.9492901465230119,31.284289,28.857217,29.9,53.0
2026-03-31 16:41:00,30.7703141571464,29.81145,0.9588641571464009,31.281107,28.865685,29.8,58.0
2026-03-31 16:42:00,30.7704388367045,29.802859,0.9675798367044983,31.236758,28.857088,29.8,63.0
2026-03-31 16:43:00,30.769699399761237,29.813499,0.9562003997612365,31.1951,28.857875,29.7,63.0
2026-03-31 16:44:00,30.76843763840094,29.801626,0.9668116384009409,31.147241,28.851494,29.7,68.0
2026-03-31 16:45:00,30.76770497849901,29.809149,0.9585559784990103,31.19305,28.844996,29.7,63.0
2026-03-31 16:46:00,30.7679525941644,29.816884,0.951068594164397,31.15537,28.857011,29.7,60.0
2026-03-31 16:47:00,30.767528950088888,29.808533,0.9589959500888874,31.157808,28.848085,29.7,60.0
2026-03-31 16:48:00,30.766837287391297,29.813567,0.9532702873912982,31.092431,28.852984,29.7,62.0
2026-03-31 16:49:00,30.765976246412436,29.816069,0.9499072464124367,31.144007,28.838197,29.7,63.0
2026-03-31 16:50:00,30.766227532777407,29.826346,0.9398815327774059,31.109093,28.858978,29.7,63.0
2026-03-31 16:51:00,30.765406856160098,29.799494,0.9659128561600987,31.080669,28.866228,29.7,65.0
2026-03-31 16:52:00,30.76456712999095,29.801715,0.9628521299909494,31.081052,28.860209,29.7,62.0
2026-03-31 16:53:00,30.76417145698025,29.833225,0.9309464569802515,31.080876,28.84666,29.7,60.0
2026-03-31 16:54:00,30.76397607706747,29.786749,0.977227077067468,31.083764,28.842715,29.8,56.0
2026-03-31 16:55:00,30.76380596130207,29.80319,0.9606159613020679,31.073352,28.821864,29.8,53.0
2026-03-31 16:56:00,30.762970825381103,29.794476,0.9684948253811037,31.023825,28.815963,29.8,49.0
2026-03-31 16:57:00,30.761863305246152,29.80833,0.9535333052461503,31.046378,28.80691,29.8,46.0
2026-03-31 16:58:00,30.761112379854524,29.808853,0.9522593798545245,30.997589,28.801166,29.8,42.0
2026-03-31 16:59:00,30.76030900576592,29.797679,0.9626300057659201,31.055463,28.79264,29.8,37.0
2026-03-31 17:00:00,30.760641968953962,29.780468,0.980173968953963,31.035979,28.789264,29.8,33.0
2026-03-31 17:01:00,30.7598520365932,29.801231,0.9586210365932004,30.998233,28.787702,29.8,30.0
2026-03-31 17:02:00,30.7591380026322,29.824207,0.9349310026321973,31.039531,28.797988,29.8,30.0
2026-03-31 17:03:00,30.759313436487105,29.80753,0.951783436487105,31.029066,28.779984,29.9,25.0
2026-03-31 17:04:00,30.759007555511516,29.795834,0.9631735555115171,31.025869,28.785096,29.8,23.0
2026-03-31 17:05:00,30.75856260998154,29.799442,0.9591206099815395,31.01296,28.776037,29.9,23.0
2026-03-31 17:06:00,30.757839878030154,29.800362,0.9574778780301543,31.000117,28.763496,29.9,25.0
2026-03-31 17:07:00,30.757380800044984,29.791772,0.9656088000449827,31.025482,28.768415,29.9,26.0
2026-03-31 17:08:00,30.75697774784254,29.803841,0.9531367478425423,30.98318,28.753466,29.9,26.0
2026-03-31 17:09:00,30.75564107052844,29.820064,0.9355770705284421,30.970255,28.75004,29.9,26.0
2026-03-31 17:10:00,30.75513395016975,29.806639,0.9484949501697493,31.023359,28.751087,29.9,26.0
2026-03-31 17:11:00,30.75539909587559,29.811098,0.9443010958755877,31.004649,28.766186,29.9,23.0
2026-03-31 17:12:00,30.755092500993044,29.809045,0.9460475009930427,31.018652,28.757657,29.9,21.0
2026-03-31 17:13:00,30.754678610901294,29.800324,0.9543546109012944,30.985172,28.764283,29.9,21.0
2026-03-31 17:14:00,30.753573464145347,29.810877,0.9426964641453459,30.977593,28.751896,29.8,21.0
2026-03-31 17:15:00,30.753019401486426,29.797273,0.9557464014864259,31.008041,28.747455,29.7,19.0
2026-03-31 17:16:00,30.752447848979955,29.795697,0.9567508489799543,30.95509,28.735022,29.7,18.0
2026-03-31 17:17:00,30.750873316218076,29.800727,0.9501463162180777,30.954151,28.734696,29.6,16.0
2026-03-31 17:18:00,30.749844564907733,29.804246,0.9455985649077334,30.959043,28.730669,29.5,16.0
2026-03-31 17:19:00,30.7490361580102,29.794493,0.9545431580101997,30.958933,28.735452,29.4,12.0
2026-03-31 17:20:00,30.748085919803145,29.808118,0.939967919803145,30.944561,28.723485,29.3,12.0
2026-03-31 17:21:00,30.746628207310494,29.808886,0.9377422073104924,30.914363,28.7245,29.2,11.0
2026-03-31 17:22:00,30.74495738839272,29.810194,0.9347633883927209,30.916358,28.71808,29.1,11.0
2026-03-31 17:23:00,30.74381965618892,29.813624,0.9301956561889178,30.926435,28.713136,29.1,11.0
2026-03-31 17:24:00,30.742800781396056,29.812916,0.9298847813960549,30.91426,28.711548,29.1,9.0
2026-03-31 17:25:00,30.74149077064567,29.803928,0.9375627706456697,30.906428,28.713863,29.0,9.0
2026-03-31 17:26:00,30.740263750979636,29.81937,0.9208937509796371,30.910156,28.712988,28.9,9.0
2026-03-31 17:27:00,30.739022188311253,29.805038,0.9339841883112534,30.89148,28.720193,28.8,9.0
2026-03-31 17:28:00,30.73748964312699,29.809104,0.9283856431269903,30.886137,28.717136,28.8,5.0
2026-03-31 17:29:00,30.736011612184427,29.79683,0.9391816121844272,30.876859,28.715932,28.7,5.0
2026-03-31 17:30:00,30.734712424795987,29.799056,0.9356564247959867,30.89101,28.68988,28.6,0.0
2026-03-31 17:31:00,30.73344066356617,29.801855,0.931585663566171,30.861004,28.651862,28.3,0.0
2026-03-31 17:32:00,30.73154821107414,29.799882,0.9316662110741412,30.84894,28.632966,28.2,0.0
2026-03-31 17:33:00,30.729863192880032,29.804836,0.9250271928800302,30.852742,28.626127,28.0,0.0
2026-03-31 17:34:00,30.7281489970203,29.783171,0.9449779970202989,30.823759,28.615519,27.9,0.0
2026-03-31 17:35:00,30.726275054127598,29.790601,0.935674054127599,30.838751,28.60551,27.8,0.0
2026-03-31 17:36:00,30.724246652413456,29.802091,0.9221556524134549,30.77407,28.600728,27.8,0.0
2026-03-31 17:37:00,30.721878589612402,29.798764,0.9231145896124033,30.824196,28.59395,27.7,0.0
2026-03-31 17:38:00,30.720735918127502,29.79135,0.929385918127501,30.806695,28.578985,27.7,0.0
2026-03-31 17:39:00,30.719095602818925,29.77864,0.9404556028189255,30.809367,28.582598,27.7,5.0
2026-03-31 17:40:00,30.717306586659447,29.7718,0.9455065866594481,30.778217,28.587322,27.7,5.0
2026-03-31 17:41:00,30.715290965268082,29.767889,0.9474019652680816,30.792204,28.57956,27.7,7.0
2026-03-31 17:42:00,30.71354642624283,29.777048,0.936498426242828,30.765797,28.571647,27.6,9.0
2026-03-31 17:43:00,30.711518245481045,29.763657,0.9478612454810467,30.773753,28.548601,27.6,9.0
2026-03-31 17:44:00,30.709729670719753,29.764053,0.9456766707197524,30.756714,28.530274,27.6,11.0
2026-03-31 17:45:00,30.707874549098335,29.758416,0.9494585490983347,30.768058,28.523995,27.6,11.0
2026-03-31 17:46:00,30.706158803449,29.746726,0.9594328034490012,30.745826,28.50559,27.6,11.0
2026-03-31 17:47:00,30.704268478162703,29.747674,0.9565944781627032,30.759392,28.501584,27.6,7.0
2026-03-31 17:48:00,30.70285847154969,29.74416,0.9586984715496882,30.761846,28.481947,27.6,5.0
2026-03-31 17:49:00,30.701249489609495,29.734608,0.9666414896094935,30.745191,28.491178,27.5,5.0
2026-03-31 17:50:00,30.699167942013446,29.738077,0.9610909420134455,30.724339,28.482493,27.5,5.0
2026-03-31 17:51:00,30.697016403568227,29.731537,0.9654794035682279,30.726293,28.475419,27.5,5.0
2026-03-31 17:52:00,30.695147350454306,29.720796,0.974351350454306,30.722674,28.459027,27.5,5.0
2026-03-31 17:53:00,30.693183327039833,29.722852,0.9703313270398333,30.710504,28.45259,27.5,0.0
2026-03-31 17:54:00,30.690969667380273,29.717913,0.9730566673802734,30.694328,28.441358,27.4,0.0
2026-03-31 17:55:00,30.688668945276333,29.699508,0.9891609452763319,30.689705,28.423618,27.4,0.0
2026-03-31 17:56:00,30.68632090918942,29.714447,0.9718739091894193,30.668611,28.405804,27.3,0.0
2026-03-31 17:57:00,30.68389487552753,29.697625,0.9862698755275296,30.6736,28.391238,27.2,0.0
2026-03-31 17:58:00,30.681747920580108,29.695892,0.9858559205801072,30.664986,28.367855,27.2,0.0
2026-03-31 17:59:00,30.67925541974529,29.692917,0.9863384197452874,30.638612,28.346397,27.1,0.0
2026-03-31 18:00:00,30.676674227445744,29.692083,0.984591227445744,30.649249,28.340267,27.1,0.0
2026-03-31 18:01:00,30.674543988430685,29.688938,0.9856059884306845,30.644502,28.332117,27.1,0.0
2026-03-31 18:02:00,30.672363584870766,29.680403,0.9919605848707675,30.643775,28.316092,27.0,0.0
2026-03-31 18:03:00,30.669726326622254,29.677541,0.992185326622252,30.595486,28.318706,27.0,0.0
2026-03-31 18:04:00,30.666570015562,29.674481,0.9920890155620015,30.602525,28.318269,26.9,0.0
2026-03-31 18:05:00,30.663892818457043,29.67171,0.9921828184570423,30.586448,28.304751,27.0,0.0
2026-03-31 18:06:00,30.661122386133172,29.669289,0.9918333861331732,30.587242,28.298647,27.0,0.0
2026-03-31 18:07:00,30.658467964081694,29.655317,1.0031509640816942,30.573512,28.292206,27.0,0.0
2026-03-31 18:08:00,30.655794746166237,29.651841,1.0039537461662356,30.578987,28.278968,26.9,0.0
2026-03-31 18:09:00,30.653192309504618,29.647987,1.0052053095046176,30.559075,28.271315,26.9,0.0
2026-03-31 18:10:00,30.650322651260637,29.652768,0.9975546512606392,30.55605,28.270626,26.9,0.0
2026-03-31 18:11:00,30.647688484438618,29.645183,1.0025054844386183,30.557421,28.261458,26.9,0.0
2026-03-31 18:12:00,30.64514290764771,29.647942,0.9972009076477093,30.551459,28.25586,26.9,0.0
2026-03-31 18:13:00,30.642403031032643,29.642049,1.0003540310326429,30.536163,28.255574,27.0,0.0
2026-03-31 18:14:00,30.63925807816952,29.622894,1.01636407816952,30.508993,28.233948,27.1,0.0
2026-03-31 18:15:00,30.63592487287349,29.622582,1.013342872873487,30.505698,28.232686,27.1,0.0
2026-03-31 18:16:00,30.632738024270225,29.613371,1.019367024270224,30.488693,28.231243,27.0,0.0
2026-03-31 18:17:00,30.62955354956182,29.627478,1.0020755495618197,30.49338,28.21692,26.9,0.0
2026-03-31 18:18:00,30.626114026284483,29.603781,1.0223330262844819,30.4401,28.202288,26.9,0.0
2026-03-31 18:19:00,30.622155366608922,29.611282,1.010873366608923,30.452414,28.190742,26.9,0.0
2026-03-31 18:20:00,30.618932129628377,29.605132,1.0138001296283754,30.44604,28.169492,26.9,0.0
2026-03-31 18:21:00,30.61559450067648,29.599026,1.016568500676481,30.435349,28.163119,26.8,0.0
2026-03-31 18:22:00,30.61214336602268,29.589977,1.0221663660226774,30.424242,28.133707,26.7,0.0
2026-03-31 18:23:00,30.608633036716014,29.585352,1.0232810367160141,30.414342,28.117837,26.7,0.0
2026-03-31 18:24:00,30.605142775028696,29.58682,1.0183227750286967,30.408695,28.121971,26.6,0.0
2026-03-31 18:25:00,30.601332477176413,29.573403,1.0279294771764143,30.368438,28.103014,26.6,0.0
2026-03-31 18:26:00,30.597032771797217,29.598574,0.9984587717972175,30.359396,28.108606,26.6,0.0
2026-03-31 18:27:00,30.592939535112237,29.58092,1.0120195351122376,30.342214,28.099894,26.5,0.0
2026-03-31 18:28:00,30.588816784235746,29.576179,1.0126377842357464,30.334263,28.08712,26.5,0.0
2026-03-31 18:29:00,30.584704040832435,29.566645,1.0180590408324335,30.315097,28.087597,26.4,0.0
2026-03-31 18:30:00,30.580305526483016,29.5733,1.0070055264830167,30.291452,28.069513,26.4,0.0
2026-03-31 18:31:00,30.575925318980183,29.560304,1.015621318980184,30.291777,28.066701,26.4,0.0
2026-03-31 18:32:00,30.571770234726785,29.547686,1.0240842347267858,30.274807,28.062929,26.4,0.0
2026-03-31 18:33:00,30.567768158145157,29.556019,1.0117491581451574,30.293003,28.05737,26.4,0.0
2026-03-31 18:34:00,30.563849734041924,29.537951,1.0258987340419239,30.251537,28.044689,26.4,0.0
2026-03-31 18:35:00,30.55943389140873,29.542848,1.016585891408731,30.262398,28.040281,26.4,0.0
2026-03-31 18:36:00,30.55517346628187,29.525549,1.02962446628187,30.219863,28.042124,26.4,0.0
2026-03-31 18:37:00,30.550584271911987,29.523652,1.0269322719119884,30.236559,28.041719,26.3,0.0
2026-03-31 18:38:00,30.54623988720641,29.519232,1.0270078872064126,30.190368,28.028717,26.3,0.0
2026-03-31 18:39:00,30.54145258104745,29.51169,1.02976258104745,30.204865,28.025517,26.3,0.0
2026-03-31 18:40:00,30.537006144611098,29.494964,1.0420421446110986,30.166804,28.018954,26.3,0.0
2026-03-31 18:41:00,30.532233195551612,29.51683,1.0154031955516132,30.178556,28.018612,26.3,0.0
2026-03-31 18:42:00,30.527930344911624,29.497722,1.0302083449116246,30.161756,28.013301,26.3,0.0
2026-03-31 18:43:00,30.523439757398478,29.488495,1.0349447573984776,30.158961,28.021476,26.2,0.0
2026-03-31 18:44:00,30.519047175368883,29.476851,1.0421961753688826,30.147095,28.001869,26.2,0.0
2026-03-31 18:45:00,30.51459225006829,29.479994,1.0345982500682886,30.141743,28.003148,26.2,0.0
2026-03-31 18:46:00,30.510284655932935,29.471203,1.0390816559329359,30.140992,28.000826,26.2,0.0
2026-03-31 18:47:00,30.506173797173687,29.472955,1.0332187971736886,30.143891,27.986146,26.2,0.0
2026-03-31 18:48:00,30.501693467231462,29.472008,1.029685467231463,30.097953,27.98268,26.2,0.0
2026-03-31 18:49:00,30.496592620009892,29.473325,1.023267620009893,30.094678,27.982757,26.2,0.0
2026-03-31 18:50:00,30.49179308494928,29.457843,1.0339500849492786,30.07668,27.980341,26.2,0.0
2026-03-31 18:51:00,30.486986947049388,29.445935,1.0410519470493895,30.076946,27.967271,26.2,0.0
2026-03-31 18:52:00,30.482376301886404,29.452177,1.0301993018864053,30.064819,27.958653,26.1,0.0
2026-03-31 18:53:00,30.477494444459012,29.444453,1.0330414444590126,30.041949,27.951016,26.1,0.0
2026-03-31 18:54:00,30.472514246206686,29.44233,1.0301842462066872,30.040056,27.920393,26.1,0.0
2026-03-31 18:55:00,30.467877556667815,29.431294,1.0365835566678143,30.040046,27.914659,26.1,0.0
2026-03-31 18:56:00,30.46353417293568,29.428014,1.03552017293568,30.049624,27.915118,26.1,0.0
2026-03-31 18:57:00,30.45906638014833,29.405751,1.0533153801483301,30.016584,27.906442,26.1,0.0
2026-03-31 18:58:00,30.453993837742473,29.41117,1.0428238377424748,30.004553,27.893744,26.1,0.0
2026-03-31 18:59:00,30.449042711172638,29.409702,1.0393407111726383,29.994821,27.889907,26.1,0.0
2026-03-31 19:00:00,30.444210058868578,29.39764,1.0465700588685785,29.991948,27.886776,26.1,0.0
2026-03-31 19:01:00,30.439420886645507,29.390133,1.0492878866455086,29.977558,27.873729,26.1,0.0
2026-03-31 19:02:00,30.434544460397603,29.395065,1.0394794603976045,29.973075,27.869685,26.1,0.0
2026-03-31 19:03:00,30.42971394283603,29.384229,1.0454849428360298,29.959719,27.865566,26.1,0.0
2026-03-31 19:04:00,30.424843672354882,29.370129,1.0547146723548835,29.956877,27.847653,26.1,0.0
2026-03-31 19:05:00,30.41992365894896,29.379195,1.0407286589489608,29.933796,27.848215,26.1,0.0
2026-03-31 19:06:00,30.41481161239244,29.372808,1.0420036123924419,29.931085,27.831963,26.1,0.0
2026-03-31 19:07:00,30.40996418796027,29.364352,1.0456121879602698,29.926996,27.826259,26.1,0.0
2026-03-31 19:08:00,30.40497727097403,29.363485,1.0414922709740289,29.9034,27.813362,26.1,0.0
2026-03-31 19:09:00,30.399685305977584,29.357205,1.042480305977584,29.891154,27.802381,26.1,0.0
2026-03-31 19:10:00,30.394613930789944,29.341445,1.0531689307899441,29.894228,27.788528,26.0,0.0
2026-03-31 19:11:00,30.389783517642343,29.34315,1.0466335176423414,29.886289,27.781111,26.0,0.0
2026-03-31 19:12:00,30.384743138487522,29.336327,1.0484161384875215,29.867302,27.76736,25.9,0.0
2026-03-31 19:13:00,30.379320355618916,29.324373,1.0549473556189142,29.840659,27.752426,25.9,0.0
2026-03-31 19:14:00,30.373893190980084,29.326107,1.0477861909800836,29.845377,27.748662,25.9,0.0
2026-03-31 19:15:00,30.36871956207068,29.314794,1.053925562070681,29.823966,27.746482,25.9,0.0
2026-03-31 19:16:00,30.363584946203616,29.323656,1.0399289462036165,29.84132,27.73582,25.9,0.0
2026-03-31 19:17:00,30.358999524725732,29.309823,1.0491765247257305,29.838744,27.724874,25.9,0.0
2026-03-31 19:18:00,30.354155720190192,29.309406,1.0447497201901932,29.821566,27.732869,25.9,0.0
2026-03-31 19:19:00,30.348911702465045,29.291022,1.0578897024650438,29.799976,27.725162,25.9,0.0
2026-03-31 19:20:00,30.343412645249487,29.294812,1.0486006452494863,29.781491,27.727218,25.9,0.0
2026-03-31 19:21:00,30.338006970828474,29.290624,1.0473829708284725,29.781439,27.710766,25.9,0.0
2026-03-31 19:22:00,30.333092984556345,29.280224,1.0528689845563441,29.793776,27.713678,25.9,0.0
2026-03-31 19:23:00,30.32823304852542,29.271619,1.056614048525418,29.768872,27.703816,25.9,0.0
2026-03-31 19:24:00,30.32272694569326,29.263474,1.0592529456932631,29.743738,27.699686,25.9,0.0
2026-03-31 19:25:00,30.31701919585356,29.263406,1.0536131958535613,29.728514,27.694854,25.9,0.0
2026-03-31 19:26:00,30.311327108240903,29.267582,1.043745108240902,29.712481,27.697604,25.9,0.0
2026-03-31 19:27:00,30.30565115580265,29.248683,1.0569681558026502,29.703235,27.688817,25.9,0.0
2026-03-31 19:28:00,30.30006528437167,29.247788,1.0522772843716695,29.692236,27.682184,25.9,0.0
2026-03-31 19:29:00,30.294720750381828,29.260947,1.033773750381826,29.703093,27.677334,25.9,0.0
2026-03-31 19:30:00,30.28994320813291,29.239075,1.0508682081329113,29.716365,27.6789,25.9,0.0
2026-03-31 19:31:00,30.28485446381586,29.24154,1.043314463815861,29.670146,27.660502,26.0,0.0
2026-03-31 19:32:00,30.278951573629115,29.233991,1.0449605736291154,29.660762,27.66279,26.0,0.0
2026-03-31 19:33:00,30.273436767183057,29.226033,1.0474037671830558,29.660386,27.651179,26.0,0.0
2026-03-31 19:34:00,30.268268274764182,29.22549,1.0427782747641814,29.665584,27.646173,26.0,0.0
2026-03-31 19:35:00,30.263431997598616,29.223128,1.0403039975986168,29.674935,27.646823,26.0,0.0
2026-03-31 19:36:00,30.258528855372163,29.209972,1.048556855372162,29.653059,27.651372,26.0,0.0
2026-03-31 19:37:00,30.252848077470674,29.209255,1.0435930774706748,29.61376,27.642738,26.0,0.0
2026-03-31 19:38:00,30.24686093739092,29.211806,1.035054937390921,29.610797,27.635793,26.1,0.0
2026-03-31 19:39:00,30.24121923859451,29.196788,1.044431238594509,29.597393,27.623155,26.1,0.0
2026-03-31 19:40:00,30.2357683313013,29.192927,1.0428413313013003,29.60915,27.631161,26.1,0.0
